,Uniprot_id,Gene,Sequence_length,Mol_weight_Delton,Family_class,KEGG_Pathways,Associated_PDBs
1129,Q8WWQ0,PHIP,1821,206689,Bromodomain,['hsa:55023'],"['3MB3', '5ENB', '5ENC', '5ENE', '5ENF', '5ENH', '5ENI', '5ENJ', '5RJI', '5RJJ', '5RJK', '5RJL', '5RJM', '5RJN', '5RJO', '5RJP', '5RJQ', '5RJR', '5RJS', '5RJT', '5RJU', '5RJV', '5RJW', '5RJX', '5RJY', '5RJZ', '5RK0', '5RK1', '5RK2', '5RK3', '5RK4', '5RK5', '5RK6', '5RK7', '5RK8', '5RK9', '5RKA', '5RKB', '5RKC', '5RKD', '5RKE', '5RKF', '5RKG', '5RKH', '5RKI', '5RKJ', '5RKK', '5RKL', '5RKM', '5RKN', '5RKO', '5RKP', '5RKQ', '5RKR', '5RKS', '5RKT', '5RKU', '5RKV', '5RKW', '5RKX', '5RKY', '5S8C', '5S8D', '5S8E', '5S8F', '5S8G', '5S8H', '5S8I', '5S8J', '5S8K', '5S8L', '5S8M', '5S8N', '5S8O', '5S8P', '5S8Q', '5S8R', '5S8S', '5S8T', '5S8U', '5S8V', '5S8W', '5S8X', '5S8Y', '5S8Z', '5S90', '5S91', '5S92', '5S93', '5S94', '5S95', '5S96', '5S97', '5S98', '5S99', '5S9A', '5S9B', '5S9C', '5S9D', '5S9E', '5S9F', '5S9G', '5S9H', '5S9I', '5S9J', '7AV8', '7AV9', '7BBO', '7BBP']"
1130,P41595,HTR2B,481,54298,7tm_1,['hsa:3357'],"['4IB4', '4NC3', '5TUD', '5TVN', '6DRX', '6DRY', '6DRZ', '6DS0']"
1131,P48546,GIPR,466,53157,7tm_2,['hsa:2696'],"['2QKH', '4HJ0', '6DKJ', '7DTY', '7FIN', '7FIY', '7RA3', '7RBT', '7VAB']"
1132,Q9NYG8,KCNK4,393,42704,Ion_trans_2,['hsa:50801'],"['3UM7', '4I9W', '4RUE', '4RUF', '4WFE', '4WFF', '4WFG', '4WFH', '7LJ4', '7LJ5', '7LJA', '7LJB']"
1133,P21555,Npy1r,382,44117,7tm_1,[],[]
1134,P07305,H1-0,194,20863,Linker_histone,['hsa:3005'],"['6HQ1', '6LA2', '6LA8', '6LA9', '6LAB', '6N88', '6N89', '7COW', '7DBP', '7K5X']"
1135,P26684,Ednra,426,48245,7tm_1,['rno:24326'],[]
1136,P16233,PNLIP,465,51157,Lipase,['hsa:5406'],"['1GPL', '1LPA', '1LPB', '1N8S']"
1137,P15692,VEGFA,232,27042,PDGF,['hsa:7422'],"['1BJ1', '1CZ8', '1FLT', '1KAT', '1KMX', '1MJV', '1MKG', '1MKK', '1QTY', '1TZH', '1TZI', '1VGH', '1VPF', '1VPP', '2FJG', '2FJH', '2QR0', '2VGH', '2VPF', '3BDY', '3P9W', '3QTK', '3S1B', '3S1K', '3V2A', '4DEQ', '4GLN', '4GLS', '4KZN', '4QAF', '4WPB', '4ZFF', '5DN2', '5FV1', '5FV2', '5HHC', '5HHD', '5O4E', '5T89', '6BFT', '6D3O', '6T9D', '6V7K', '6Z13', '6Z3F', '6ZBR', '6ZCD', '6ZFL', '7KEZ', '7KF0', '7KF1', '7LL8', '7LL9']"
1138,P06729,CD2,351,39448,C2-set,['hsa:914'],"['1CDB', '1GYA', '1HNF', '1L2Z', '1QA9', '2J6O', '2J7I']"
1139,Q8NHB7,OR5K1,308,35185,7tm_4,['hsa:26339'],[]
1140,Q9ERB5,Slco1c1,715,78320,Kazal_2,['mmu:58807'],[]
1141,Q7Z2W7,TRPM8,1104,127685,Ion_trans,['hsa:79054'],[]
1142,P55085,F2RL1,397,44126,7tm_1,['hsa:2150'],"['5NDD', '5NDZ', '5NJ6']"
1143,P56221,SDH1,172,20250,Scytalone_dh,['mgr:MGG_05059'],"['1IDP', '1STD', '2STD', '3STD', '4STD', '5STD', '6STD', '7STD']"
1144,Q6B4J2,VKORC1,163,17967,VKOR,['bta:445422'],[]
1145,O08663,Metap2,478,52922,Peptidase_M24,['mmu:56307'],[]
1146,P01584,IL1B,269,30748,IL1,['hsa:3553'],"['1HIB', '1I1B', '1IOB', '1ITB', '1L2H', '1S0L', '1T4Q', '1TOO', '1TP0', '1TWE', '1TWM', '21BI', '2I1B', '2KH2', '2NVH', '31BI', '3LTQ', '3O4O', '3POK', '41BI', '4DEP', '4G6J', '4G6M', '4GAF', '4GAI', '4I1B', '5BVP', '5I1B', '5MVZ', '5R7W', '5R85', '5R86', '5R87', '5R88', '5R89', '5R8A', '5R8B', '5R8C', '5R8D', '5R8E', '5R8F', '5R8G', '5R8H', '5R8I', '5R8J', '5R8K', '5R8L', '5R8M', '5R8N', '5R8O', '5R8P', '5R8Q', '6I1B', '6Y8I', '6Y8M', '7CHY', '7CHZ', '7I1B', '9ILB']"
1147,P56481,Cckbr,453,49172,7tm_1,['mmu:12426'],[]
1148,P32320,CDA,146,16185,dCMP_cyt_deam_1,['hsa:978'],['1MQ0']
1149,P42336,PIK3CA,1068,124284,PI3_PI4_kinase,['hsa:5290'],"['2ENQ', '2RD0', '3HHM', '3HIZ', '3ZIM', '4JPS', '4L1B', '4L23', '4L2Y', '4OVU', '4OVV', '4TUU', '4TV3', '4WAF', '4YKN', '4ZOP', '5DXH', '5DXT', '5FI4', '5ITD', '5SW8', '5SWG', '5SWO', '5SWP', '5SWR', '5SWT', '5SX8', '5SX9', '5SXA', '5SXB', '5SXC', '5SXD', '5SXE', '5SXF', '5SXI', '5SXJ', '5SXK', '5UBR', '5UK8', '5UKJ', '5UL1', '5XGH', '5XGI', '5XGJ', '6GVF', '6GVG', '6GVH', '6GVI', '6NCT', '6OAC', '6PYS', '6VO7', '7JIU', '7K6M', '7K6N', '7K6O', '7K71', '7L1B', '7L1C', '7L1D', '7MYN', '7MYO', '7R9V', '7R9Y', '7RRG']"
1150,Q6X1Y6,Asic3,530,58704,ASC,['mmu:171209'],[]
1151,P9WFR9,thyA,266,30152,Thymidylat_synt,['mtu:Rv2764c'],"['3QJ7', '4FOA', '4FOG', '4FOX', '4FQS']"
1152,P01308,INS,110,11981,Insulin,['hsa:3630'],"['1A7F', '1AI0', '1AIY', '1B9E', '1BEN', '1EFE', '1EV3', '1EV6', '1EVR', '1FU2', '1FUB', '1G7A', '1G7B', '1GUJ', '1HIQ', '1HIS', '1HIT', '1HLS', '1HTV', '1HUI', '1IOG', '1IOH', '1J73', '1JCA', '1JCO', '1JK8', '1K3M', '1KMF', '1LKQ', '1LPH', '1MHI', '1MHJ', '1MSO', '1OS3', '1OS4', '1Q4V', '1QIY', '1QIZ', '1QJ0', '1RWE', '1SF1', '1SJT', '1SJU', '1T0C', '1T1K', '1T1P', '1T1Q', '1TRZ', '1TYL', '1TYM', '1UZ9', '1VKT', '1W8P', '1XDA', '1XGL', '1XW7', '1ZEG', '1ZEH', '1ZNJ', '2AIY', '2C8Q', '2C8R', '2CEU', '2G54', '2G56', '2H67', '2HH4', '2HHO', '2HIU', '2JMN', '2JUM', '2JUU', '2JUV', '2JV1', '2JZQ', '2K91', '2K9R', '2KJJ', '2KJU', '2KQP', '2KQQ', '2KXK', '2L1Y', '2L1Z', '2LGB', '2LWZ', '2M1D', '2M1E', '2M2M', '2M2N', '2M2O', '2M2P', '2MLI', '2MPG', '2MPI', '2MVC', '2MVD', '2N2V', '2N2W', '2N2X', '2OLY', '2OLZ', '2OM0', '2OM1', '2OMG', '2OMH', '2OMI', '2OMQ', '2QIU', '2R34', '2R35', '2R36', '2RN5', '2VJZ', '2VK0', '2W44', '2WBY', '2WC0', '2WRU', '2WRV', '2WRW', '2WRX', '2WS0', '2WS1', '2WS4', '2WS6', '2WS7', '3AIY', '3BXQ', '3E7Y', '3E7Z', '3EXX', '3FQ9', '3HYD', '3I3Z', '3I40', '3ILG', '3INC', '3IR0', '3JSD', '3KQ6', '3P2X', '3P33', '3Q6E', '3ROV', '3TT8', '3U4N', '3UTQ', '3UTS', '3UTT', '3V19', '3V1G', '3W11', '3W12', '3W13', '3W7Y', '3W7Z', '3W80', '3ZI3', '3ZQR', '3ZS2', '3ZU1', '4AIY', '4AJX', '4AJZ', '4AK0', '4AKJ', '4CXL', '4CXN', '4CY7', '4EFX', '4EWW', '4EWX', '4EWZ', '4EX0', '4EX1', '4EXX', '4EY1', '4EY9', '4EYD', '4EYN', '4EYP', '4F0N', '4F0O', '4F1A', '4F1B', '4F1C', '4F1D', '4F1F', '4F1G', '4F4T', '4F4V', '4F51', '4F8F', '4FG3', '4FKA', '4GBC', '4GBI', '4GBK', '4GBL', '4GBN', '4IUZ', '4IYD', '4IYF', '4NIB', '4OGA', '4P65', '4RXW', '4UNE', '4UNG', '4UNH', '4WDI', '4XC4', '4Y19', '4Y1A', '4Z76', '4Z77', '4Z78', '5AIY', '5BOQ', '5BPO', '5BQQ', '5BTS', '5C0D', '5CJO', '5CNY', '5CO2', '5CO6', '5CO9', '5E7W', '5EMS', '5EN9', '5ENA', '5HPR', '5HPU', '5HQI', '5HRQ', '5HYJ', '5MAM', '5MHD', '5MT3', '5MT9', '5MWQ', '5T7R', '5UDP', '5UOZ', '5UQA', '5URT', '5URU', '5USP', '5USS', '5USV', '5UU2', '5UU3', '5UU4', '5VIZ', '5WBT', '5WDM', '5WOB', '6B3Q', '6B70', '6BFC', '6CE7', '6CE9', '6CEB', '6CK2', '6GNQ', '6GV0', '6H3M', '6HN5', '6JK8', '6JR3', '6K59', '6NWV', '6O17', '6P4Z', '6S34', '6S4I', '6S4J', '6SOF', '6TC2', '6TYH', '6U46', '6VEP', '6VER', '6VES', '6VET', '6X4X', '6Z7W', '6Z7Y', '7BW7', '7BW8', '7BWA', '7JP3', '7MD4', '7MD5', '7MQO', '7MQR', '7MQS', '7NHU', '7PG0', '7PG2', '7PG3', '7PG4', '7QID', '7S4Y', '7SL1', '7SL2', '7SL3', '7SL4', '7SL6', '7SL7', '7STH', '7STI', '7STJ', '7STK']"
1153,O15528,CYP27B1,508,56504,p450,['hsa:1594'],[]
1154,O75106,AOC2,756,83673,Cu_amine_oxid,['hsa:314'],[]
1155,P0A7G6,recA,353,37973,RecA,"['ecj:JW2669', 'eco:b2699']","['1AA3', '1N03', '1REA', '1U94', '1U98', '1U99', '1XMS', '1XMV', '2REB', '2REC', '3CMT', '3CMU', '3CMV', '3CMW', '3CMX', '4TWZ', '7JY6', '7JY7', '7JY8', '7JY9']"
1156,Q9CQ65,Mtap,283,31062,PNP_UDP_1,['mmu:66902'],[]
1157,Q8NFJ6,PROKR2,384,43996,7tm_1,['hsa:128674'],[]
1158,P54855,UGT2B15,530,61036,UDPGT,['hsa:7366'],"['6IPB', '7CJX']"
1159,P97698,Smo,793,87376,Frizzled,['rno:25273'],[]
1160,P55212,CASP6,293,33310,,['hsa:839'],"['2WDP', '3K7E', '3NKF', '3NR2', '3OD5', '3P45', '3P4U', '3QNW', '3S70', '3S8E', '3V6L', '3V6M', '4EJF', '4FXO', '4HVA', '4IYR', '4N5D', '4N6G', '4N7J', '4N7M', '4NBK', '4NBL', '4NBN', '6DEU', '6DEV']"
1161,P70712,Kynu,464,52470,Aminotran_5,['rno:116682'],[]
1162,P9WIJ3,def,197,20939,Pep_deformylase,['mtu:Rv0429c'],['3E3U']
1163,E3UJZ5,,585,65593,Hormone_recep,[],[]
1164,P47791,Gsr,500,53663,Pyr_redox_2,['mmu:14782'],[]
1165,P11217,PYGM,842,97092,Phosphorylase,['hsa:5837'],['1Z8D']
1166,P18125,Cyp7a1,503,56883,p450,['rno:25428'],[]
1167,Q93QD4,fabD,308,33635,Acyl_transf_1,[],[]
1168,P21462,FPR1,350,38446,7tm_1,['hsa:2357'],"['7T6T', '7WVU']"
1169,O86309,nat,275,30174,Acetyltransf_2,[],"['1GX3', '1W5R', '1W6F']"
1170,P34969,HTR7,479,53555,7tm_1,['hsa:3363'],[]
1171,P14769,GGTA1,368,43247,Glyco_transf_6,['bta:281780'],"['1FG5', '1G8O', '1G93', '1GWV', '1GWW', '1GX0', '1GX4', '1K4V', '1O7O', '1O7Q', '1VZT', '1VZU', '1VZX', '2JCJ', '2JCK', '2JCL', '2JCO', '2VFZ', '2VS3', '2VS4', '2VS5', '2VXL', '2VXM', '2WGZ', '5NR9', '5NRB', '5NRD', '5NRE']"
1172,P49773,HINT1,126,13802,HIT,['hsa:3094'],"['1AV5', '1KPA', '1KPB', '1KPC', '1KPE', '1KPF', '3TW2', '4EQE', '4EQG', '4EQH', '4ZKL', '4ZKV', '5ED3', '5ED6', '5EMT', '5I2E', '5I2F', '5IPB', '5IPC', '5IPD', '5IPE', '5KLY', '5KLZ', '5KM0', '5KM1', '5KM2', '5KM3', '5KM4', '5KM6', '5KMA', '5KMB', '5KMC', '5O8I', '5WA8', '5WA9', '5WAA', '6B42', '6G9Z', '6J53', '6J58', '6J5S', '6J5Z', '6J64', '6J65', '6N3V', '6N3W', '6N3X', '6N3Y', '6YQM', '7Q2U']"
1173,Q13936,CACNA1C,2221,248977,Ca_chan_IQ,['hsa:775'],"['1T0J', '2BE6', '2F3Y', '2F3Z', '2LQC', '3G43', '3OXQ', '5V2P', '5V2Q', '6C0A', '6DAD', '6DAE', '6DAF', '6U39', '6U3A', '6U3B', '6U3D']"
1174,Q8IL88,,,,,[],[]
1175,P28272,URA1,314,34801,DHO_dh,['sce:YKL216W'],[]
1176,P11169,SLC2A3,496,53924,Sugar_tr,['hsa:6515'],"['4ZW9', '4ZWB', '4ZWC', '5C65', '7CRZ']"
1177,Q60692,Psmb6,238,25379,Proteasome,['mmu:19175'],"['3UNB', '3UNE']"
1178,Q28998,ADRB1,468,50098,7tm_1,['ssc:397355'],[]
1179,Q62848,Arfgap1,415,45442,ArfGap,['rno:246310'],[]
1180,P41222,PTGDS,190,21029,Lipocalin,['hsa:5730'],"['2WWP', '3O19', '3O22', '3O2Y', '4IMN', '4IMO', '4ORR', '4ORS', '4ORU', '4ORW', '4ORX', '4ORY', '4OS0', '4OS3', '4OS8', '5WY9']"
1181,O95393,BMP10,424,48047,TGF_beta,['hsa:27302'],"['6SF1', '6SF3']"
1182,P36906,xynB,500,58606,Glyco_hydro_39,[],"['1PX8', '1UHV']"
1183,Q2AC31,Ffar4,361,40902,7tm_1,['rno:294075'],[]
1184,P10938,PNMT,283,30918,NNMT_PNMT_TEMT,[],[]
1185,Q9H461,FZD8,694,73300,Frizzled,['hsa:8325'],"['5UN5', '5UN6', '6NDZ']"
1186,P01019,AGT,485,53154,Serpin,[],"['1N9U', '1N9V', '2JP8', '2WXW', '2X0B', '3CK0', '3WOO', '3WOR', '4AA1', '4APH', '4FYS', '5E2Q', '5M3X', '5M3Y', '5XJM', '6I3F', '6I3I', '6JOD', '6OS0', '7C6A']"
1187,O14983,ATP2A1,1001,110252,Cation_ATPase_C,['hsa:487'],[]
1188,Q8DNV6,murF,457,50502,Mur_ligase,['spr:spr1514'],"['2AM1', '2AM2', '3ZM5', '3ZM6']"
1189,O00624,SLC17A2,439,47277,MFS_1,['hsa:10246'],[]
1190,Q9UK05,GDF2,429,47320,TGF_beta,['hsa:2658'],"['1ZKZ', '4FAO', '4MPL', '4YCG', '4YCI', '5HZW', '5I05']"
1191,Q48435,bla LAT-2,381,42036,Beta-lactamase,['ag:ABY58049'],[]
1192,P21275,Bmp4,408,46497,TGF_beta,['mmu:12159'],[]
1193,P35370,Oprl1,367,40523,7tm_1,['rno:29256'],[]
1194,Q04828,AKR1C1,323,36788,Aldo_ket_red,['hsa:1645'],"['1MRQ', '3C3U', '3GUG', '3NTY', '4YVP', '6A7A', '6IJX']"
1195,Q9BEG3,,430,50000,Lipoxygenase,[],[]
1196,Q8I1Y2,,,,,[],[]
1197,Q8WTS6,SETD7,366,40721,MORN,['hsa:80854'],"['1H3I', '1MT6', '1MUF', '1N6A', '1N6C', '1O9S', '1XQH', '2F69', '3CBM', '3CBO', '3CBP', '3M53', '3M54', '3M55', '3M56', '3M57', '3M58', '3M59', '3M5A', '3OS5', '3VUZ', '3VV0', '4E47', '4J7F', '4J7I', '4J83', '4J8O', '4JDS', '4JLG', '5AYF', '5EG2', '5YLT']"
1198,Q9Y6F1,PARP3,533,60089,PARP,['hsa:10039'],"['2EOC', '3C49', '3C4H', '3CE0', '3FHB', '4GV0', '4GV2', '4GV4', '4L6Z', '4L70', '4L7L', '4L7N', '4L7O', '4L7P', '4L7R', '4L7U']"
1199,Q96242,CYP74A,518,58197,p450,['ath:AT5G42650'],"['2RCH', '2RCL', '2RCM', '3CLI', '3DSI', '3DSJ', '3DSK']"
1200,Q14242,SELPLG,412,43201,,['hsa:6404'],['1G1S']
1201,P00519,ABL1,1130,122873,F_actin_bind,['hsa:25'],"['1AB2', '1AWO', '1BBZ', '1JU5', '1OPL', '1ZZP', '2ABL', '2E2B', '2F4J', '2FO0', '2G1T', '2G2F', '2G2H', '2G2I', '2GQG', '2HIW', '2HYY', '2HZ0', '2HZ4', '2HZI', '2O88', '2V7A', '3CS9', '3EG0', '3EG1', '3EG2', '3EG3', '3EGU', '3K2M', '3PYY', '3QRI', '3QRJ', '3QRK', '3T04', '3UE4', '3UYO', '4J9B', '4J9C', '4J9D', '4J9E', '4J9F', '4J9G', '4J9H', '4J9I', '4JJB', '4JJC', '4JJD', '4TWP', '4WA9', '4XEY', '4YC8', '4ZOG', '5DC0', '5DC4', '5DC9', '5HU9', '5MO4', '5NP2', '5OAZ', '6AMV', '6AMW', '6BL8', '6NPE', '6NPU', '6NPV', '6XR6', '6XR7', '6XRG', '7CC2', '7DT2']"
1202,Q9KU37,nagZ,330,36466,Glyco_hydro_3,['vch:VC_0692'],"['1TR9', '1Y65', '2OXN', '3GS6', '3GSM']"
1203,Q6P7A9,Gaa,953,106207,Gal_mutarotas_2,['rno:367562'],[]
